isbn13,isbn10,title,authors,categories,thumbnail,description,published_year,average_rating,num_pages,ratings_count,title_and_subtitle,tagged_description
9781416532828,141653282X,Bedlam's Bard,Mercedes Lackey;Ellen Guon,Fiction,http://books.google.com/books/content?id=xVPfAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Eric Banyon, a Renaissance Faire musician, must help Korendil, a young elven noble, prevent an evil elven lord from conquering California. Reprint.",2006.0,3.95,617.0,2989.0,Bedlam's Bard,"9781416532828 Eric Banyon, a Renaissance Faire musician, must help Korendil, a young elven noble, prevent an evil elven lord from conquering California. Reprint."
9781416535201,1416535209,The Guy Not Taken,Jennifer Weiner,Fiction,http://books.google.com/books/content?id=DJVsRAQRkawC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"From the bestselling author of ""Good in Bed"" comes a new collection of stories.",2006.0,3.48,292.0,21371.0,The Guy Not Taken: Stories,"9781416535201 From the bestselling author of ""Good in Bed"" comes a new collection of stories."
9781416541189,1416541187,More Twisted,Jeffery Deaver,Fiction,http://books.google.com/books/content?id=wXN8vwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,A collection of sixteen short works includes a new tale featuring Lincoln Rhyme and Amelia Sachs.,2006.0,3.84,433.0,1630.0,More Twisted: Collected Stories,9781416541189 A collection of sixteen short works includes a new tale featuring Lincoln Rhyme and Amelia Sachs.
9781416935148,1416935142,Ghost Ship,Mary Higgins Clark,Juvenile Fiction,http://books.google.com/books/content?id=AQPUAAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"While visiting his grandmother on Cape Cod, nine-year-old Thomas encounters a ship's cabin boy from centuries past.",2007.0,3.73,32.0,347.0,Ghost Ship,"9781416935148 While visiting his grandmother on Cape Cod, nine-year-old Thomas encounters a ship's cabin boy from centuries past."
9781417699674,1417699671,Kristy's Great Idea,Ann M. Martin;Raina Telgemeier,Juvenile Fiction,http://books.google.com/books/content?id=UedePwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A graphic novel edition of the very first Baby-sitters Club book capturing the drama of the original in warm, spunky illustrations.",2006.0,4.17,186.0,17654.0,Kristy's Great Idea,"9781417699674 A graphic novel edition of the very first Baby-sitters Club book capturing the drama of the original in warm, spunky illustrations."
9781421502229,1421502224,Fullmetal Alchemist: The Abducted Alchemist (Novel),Hiromu Arakawa,Juvenile Fiction,http://books.google.com/books/content?id=HaTxNwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"When the Elric brothers travel to an old mining town and encounter powerful alchemists, sparks fly in this paradise they have discovered.",2006.0,4.57,240.0,2777.0,Fullmetal Alchemist: The Abducted Alchemist (Novel),"9781421502229 When the Elric brothers travel to an old mining town and encounter powerful alchemists, sparks fly in this paradise they have discovered."
9781421504339,1421504332,Battle Angel Alita: Last Order,Yukito Kishiro,Comics & Graphic Novels,http://books.google.com/books/content?id=ZGnKPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Beautiful battle angel Alita's adventures continue as she awakens in a new cyborg body and encounters a world filled with bizarre and tormented characters.,2006.0,4.12,208.0,313.0,Battle Angel Alita: Last Order,9781421504339 Beautiful battle angel Alita's adventures continue as she awakens in a new cyborg body and encounters a world filled with bizarre and tormented characters.
9781421508658,1421508656,Angel's Vision,Yukito Kishiro,Comics & Graphic Novels,http://books.google.com/books/content?id=rFHRPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Beautiful battle angel Alita's adventures continue as she awakens in a new cyborg body and encounters a world filled with bizarre and tormented characters.,2006.0,4.1,208.0,309.0,Angel's Vision,9781421508658 Beautiful battle angel Alita's adventures continue as she awakens in a new cyborg body and encounters a world filled with bizarre and tormented characters.
9781423601746,1423601742,Kokopelli,Dennis Slifer,Art,http://books.google.com/books/content?id=lGLAK2CW0WIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,A guide to the ancient symbols and sites of the Southewest's most iconic image,2007.0,3.56,240.0,17.0,"Kokopelli: The Magic, Mirth, and Mischief of an Ancient Symbol",9781423601746 A guide to the ancient symbols and sites of the Southewest's most iconic image
9781550373967,155037396X,From Far Away,Robert N. Munsch;Saoussan Askar;Michael Martchenko,Juvenile Fiction,http://books.google.com/books/content?id=PCdTKwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Escaping with her family from war-torn Lebanon, Saoussan attends a Canadian school where the language and customs are unfamiliar and sometimes scary.",1995.0,4.02,33.0,203.0,From Far Away,"9781550373967 Escaping with her family from war-torn Lebanon, Saoussan attends a Canadian school where the language and customs are unfamiliar and sometimes scary."
9781550821086,1550821083,Magic Carpet Ride,John Kay;John Einarson,Biography & Autobiography,http://books.google.com/books/content?id=n08FAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Autobiography and stories of John Kay and Steppenwolf, the band that made the rock 'n' roll anthem- ""Born To Be Wild"".",1994.0,4.1,372.0,10.0,Magic Carpet Ride: The Autobiography of John Kay and Steppenwolf,"9781550821086 Autobiography and stories of John Kay and Steppenwolf, the band that made the rock 'n' roll anthem- ""Born To Be Wild""."
9781551665313,155166531X,Tiger Prince,Erin St. Claire;Sandra Brown,Fiction,http://books.google.com/books/content?id=p0TC9xrmtIAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Tiger Prince by Sandra Brown released on Sep 24, 1999 is available now for purchase.",1999.0,3.78,304.0,2235.0,Tiger Prince,"9781551665313 Tiger Prince by Sandra Brown released on Sep 24, 1999 is available now for purchase."
9781556526183,1556526180,Nine Coaches Waiting,Mary Stewart;Sandra Brown,Fiction,http://books.google.com/books/content?id=nntDAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Charmed in spite of herself, English governess Linda Martin is baffled by the increasingly strange behavior of the de Valmys.",2006.0,4.02,342.0,10282.0,Nine Coaches Waiting,"9781556526183 Charmed in spite of herself, English governess Linda Martin is baffled by the increasingly strange behavior of the de Valmys."
9781556526442,155652644X,The Winthrop Woman,Anya Seton,Fiction,http://books.google.com/books/content?id=2KOKPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A biographical novel of Elizabeth Winthrop, a courageous woman who defied Puritan conventions and beliefs.",2006.0,4.08,588.0,4133.0,The Winthrop Woman,"9781556526442 A biographical novel of Elizabeth Winthrop, a courageous woman who defied Puritan conventions and beliefs."
9781557092632,155709263X,The Mystery of the Brass Bound Trunk,Carolyn Keene,Fiction,http://books.google.com/books/content?id=XHoBAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,A trunk that Nancy receives from her father for a trip to Buenos Aires becomes the center of a mystery.,2001.0,3.89,228.0,4125.0,The Mystery of the Brass Bound Trunk,9781557092632 A trunk that Nancy receives from her father for a trip to Buenos Aires becomes the center of a mystery.
9781557092649,1557092648,The Mystery of the Moss-Covered Mansion,Carolyn Keene,Juvenile Fiction,http://books.google.com/books/content?id=dvQLAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,This eighteenth book in the Nancy Drew series was originally published in 1941.,2003.0,3.88,215.0,4787.0,The Mystery of the Moss-Covered Mansion,9781557092649 This eighteenth book in the Nancy Drew series was originally published in 1941.
9781557344038,1557344035,A Guide for Using a Wrinkle in Time in the Classroom,John Carratello;Patty Carratello,Education,http://books.google.com/books/content?id=JDsr2Oxn-3YC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Literature units with sample lesson plans, vocabulary lists, quizzes, hands-on projects, cooperative learning activities, cross-curriculum connections, and book report ideas.",1991.0,3.94,48.0,17.0,A Guide for Using a Wrinkle in Time in the Classroom,"9781557344038 Literature units with sample lesson plans, vocabulary lists, quizzes, hands-on projects, cooperative learning activities, cross-curriculum connections, and book report ideas."
9781558321250,155832125X,Paul Kirk's Championship Barbecue Sauces,Paul Kirk,Cooking,http://books.google.com/books/content?id=5bri6MkeZuYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,The author offers up 175 recipes that impart bold zesty flavor to every cut of meat!,1997.0,3.9,272.0,52.0,"Paul Kirk's Championship Barbecue Sauces: 175 Make-Your-Own Sauces, Marinades, Dry Rubs, Wet Rubs, Mops and Salsas",9781558321250 The author offers up 175 recipes that impart bold zesty flavor to every cut of meat!
9781558321823,1558321829,Smart Love,Martha Heineman Pieper;William Joseph Pieper,Family & Relationships,http://books.google.com/books/content?id=9hc5NgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Challenging traditional child-care methods, two professionals offer a revolutionary approach to dealing with the most difficult discipline problems.",2001.0,3.86,272.0,98.0,Smart Love: The Compassionate Alternative to Discipline That Will Make You a Better Parent and Your Child a Better Person,"9781558321823 Challenging traditional child-care methods, two professionals offer a revolutionary approach to dealing with the most difficult discipline problems."
9781558322455,1558322450,Not Your Mother's Slow Cooker Cookbook,Beth Hensperger;Julie Kaufmann,Cooking,http://books.google.com/books/content?id=cDNRHs_f5P8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Not Your Mother's guide to 350 recipes for getting the most out of today's slow cooker.,2004.0,3.78,520.0,5651.0,Not Your Mother's Slow Cooker Cookbook,9781558322455 Not Your Mother's guide to 350 recipes for getting the most out of today's slow cooker.
9781558749603,1558749608,The Complete ACOA Sourcebook,Janet G. Woititz,Self-Help,http://books.google.com/books/content?id=7o-jAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"A one-volume collection of Dr. Woititz's three previous works: 'Adult Children of Alcoholics', 'Struggle for Intimacy', and 'The Self-Sabotage Syndrome'.",2002.0,4.06,500.0,137.0,"The Complete ACOA Sourcebook: Adult Children of Alcoholics at Home, at Work and in Love","9781558749603 A one-volume collection of Dr. Woititz's three previous works: 'Adult Children of Alcoholics', 'Struggle for Intimacy', and 'The Self-Sabotage Syndrome'."
9781559362153,1559362154,Dogeaters,Jessica Tarahata Hagedorn,Drama,http://books.google.com/books/content?id=0xZaAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Hagedorn's remarkable play based on her best-selling novel.,2003.0,3.58,96.0,89.0,Dogeaters: A Play about the Philippines,9781559362153 Hagedorn's remarkable play based on her best-selling novel.
9781560252757,1560252758,The Gangs of New York,,History,http://books.google.com/books/content?id=gPcsq2qHvkUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,Examines New York's gangs of the nineteenth century and charts their influence on the underworld in the twentieth century.,1990.0,3.59,384.0,2742.0,The Gangs of New York: An Informal History of the Underworld,9781560252757 Examines New York's gangs of the nineteenth century and charts their influence on the underworld in the twentieth century.
9781561583768,1561583766,The Not So Big House,Sarah Susanka;Kira Obolensky,House & Home,http://books.google.com/books/content?id=_Zy_hEzQYYcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Provides a review of social trends and their effect on architecture and design.,1998.0,4.07,208.0,1291.0,The Not So Big House: A Blueprint for the Way We Really Live,9781561583768 Provides a review of social trends and their effect on architecture and design.
9781562924881,1562924885,The Heart of a Leader,Kenneth H. Blanchard,Religion,http://books.google.com/books/content?id=ZnlExgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Ken Blanchard offers instant motivation and insight designed to help people develop the courageous heart of a true leader.,1999.0,3.96,162.0,492.0,The Heart of a Leader,9781562924881 Ken Blanchard offers instant motivation and insight designed to help people develop the courageous heart of a true leader.
9781563054426,1563054426,Barnyard Dance!,Sandra Boynton,Juvenile Fiction,http://books.google.com/books/content?id=wLdRCwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,A bespectacled fiddle-playing cow and a pig twirling a sheep are featured in a barnyard dance. On board pages with a die-cut cover.,1993.0,4.25,24.0,20885.0,Barnyard Dance!,9781563054426 A bespectacled fiddle-playing cow and a pig twirling a sheep are featured in a barnyard dance. On board pages with a die-cut cover.
9781563890284,1563890283,Batman Gothic,Grant Morrison;Klaus Janson,Comics & Graphic Novels,http://books.google.com/books/content?id=NvQKAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Souls are played with in this story of Faustian bargaining.,1992.0,3.79,128.0,4168.0,Batman Gothic,9781563890284 Souls are played with in this story of Faustian bargaining.
9781563890826,1563890828,The Books of Magic,Neil Gaiman,Comics & Graphic Novels,http://books.google.com/books/content?id=hXh2UDke-B8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,Timothy Hunter is taken on a tour of the magical realms by a quartet of fallen mystics.,1993.0,4.08,200.0,13358.0,The Books of Magic,9781563890826 Timothy Hunter is taken on a tour of the magical realms by a quartet of fallen mystics.
